address,description,id,neighborhood,price,title,toWork,url
Kingston Avenue at Sterling Pl,"Hi there roomies!  I need a few cool people to lease this apartment with! It is newly renovated and killer! 5 bedrooms, 2 full bathrooms!  There are rooms for $750 and $775 that will fit a full size bed. The closets are large! The big bertha rooms is $975, fits a queen size bed, desk & dresser and has the biggest closet and 2 windows (Room with skylight window for $725!! Shhhh! That's a steal!)  About me:  My name is Lizzy! I'm a young professional from North Carolina and moved here about a year ago with my cat, Elphie. I'm a pretty quiet, laid-back sort of person. My hobbies are Netflix, sleeping, and making cupcakes (yep, I love to share!). My cat's hobbies are sleeping, hiding under the bed, and getting fur on my black sweatshirts.  The neighborhood is GREAT! Under 5 minute walk to the subway (3 train @ Kingston Ave) Safe, quiet block with laundry and supermarket a block away. Lovely Brower Park 2 blocks away if you like to go running. :) Solid array of bars, cafes and restaurants around of course!  12 month lease 1st, last and security deposit good credit and income required no pets, no couples please (five humans and one cat is enough lol) Flexible asap move in (no later than November 1st)  Text JOSIE my Roomeze Matchmaker to set up a viewing. Mention me, Lizzy! show contact info   Can't wait to meet you! -Lizzy & Josie, Roomeze Matchmaker www.roomeze.com",5266566927,Crown Heights,775,Peace out cub scouts! I'm Movin' to Crown Heights!!!,,https://newyork.craigslist.org/brk/roo/5266566927.html
Macdonough at Saratoga,"Comfortable 1 unfurnished room available in a 3 bedroom apartment for $700 per month rent. Available for immediate move-in for 1-yr lease. Excluding utilities (approx. - $50). You will share with fun and easygoing one other flat-mate on the same/street level where vacant room is and another in the room in basement. You will be renting directly from owner. - 1st month rent and 1-month deposit to move in - Excellent credit and employed with most recent 3-month paystubs from job to show. - Stainless steel cabinets/refrigerator/central heat and air-conditioned - 1 bathroom and toilet - Washer and dryer in building/basement - Nice rooftop & backyard access - Cafe - same street, Library - same block, park adjacent block, groceries - 1 block away - Storage for bikes, luggage etc. in basement  Kindly text for a convenient time to stop by for a view. Thank you.",5235106984,Macdonough st / Saratoga,700,sunflushed room with Frenchdoors for $700/month,,https://newyork.craigslist.org/brk/roo/5235106984.html
No Address,Cozy room with Small Fridge Access to Kitchen and washer/dryer All utilities included Shared Bathroom  Steps to the B&Q; Trains at Newkirk Avenue No smoking No Pets Please contact Joanne show contact info,5266555620,Ditmas Park,700,Nice sunny cozy room for rent in Ditmas Park,,https://newyork.craigslist.org/brk/roo/5266555620.html
Taaffe Pl. at Willoughby Ave.,"***1 Year lease* 680+ Credit Score with Verified Income*NOV1***  Private room opens in brand new 5BR/1.5BA apartment, a few blocks from Classon G, steps to park, supermarket, cafes, bars, restaurants and many of cool hang out spots!  Room comes unfurnished, fits full/queen size bed, has a window and closet. The apartment has huge living space, kitchen appliances, 1.5 bathroom, central heat and laundry in basement unit. Roof and yard access!!!!  All utilities are not included but it will be around $50 per person per month.  *Must be able to sign on 1 year lease, have GOOD credit with proof of income. Guarantor is accepted* *Just first month rent and one month security to move-in IF you meet all the requirements*  *****Text show contact info Please mention Taaffe APT for the viewing*****  Looking forward to hearing from you soon and happy room hunting :)",5258782534,Clinton Hill@Classon G,790,Room near Pratt! Roof/Yard+Laundry in UNIT | NOV1,,https://newyork.craigslist.org/brk/roo/5258782534.html
No Address,"If you're looking to get a room of your own look no further.  I have 2 spots available, just 2 blocks from the subway and only 25 minutes from Manhattan, in an luxury building that is BRAND new.  It is nestled on cute section of Bushwick ave. walk from the very convenient L TRAIN (3 min walk) and J train (2 min walk). You also have easy access to the M TRAIN which stops in the Union Square and continues into midtown  This Brand New Apartment Building was gut renovated last year, and is laid out with the following features....  +Stainless steel kitchen +24/7 Gym +2 BATHROOMS +easy access to roof space + A real common area (game room W/T.V) + young professional building   The rooms are great for a full size bed and another small piece of furniture + closet.  We are looking for a friendly roommate who generally keeps pretty busy. We accept young professionals, responsible students, and creatives. You should be laid back, neat, and respectful of space. The MGMT requires PROOF of income & GOOD CREDIT to move but they also accept GUARANTORS.  All people for October 15th & November 1st are welcome!  Send us a message to set up a viewing  NO FEE - 1 yr lease    R E A L P H O T O S (718)/7/1/7-91.8.9",5256780599,Bushwick/J&L; trains!,775,Grab a seat in this AWESOME - - - apt W / Gym Yard & More,,https://newyork.craigslist.org/brk/roo/5256780599.html
2055 Fulton Av,"Looking for a great place to stay on your next trip or romantic evening out? Want to wake up to the best breakfast in town?  Come visit us for an experience you wont forget!  Rooms are $100 per night.  Dont miss out on this great oppurtunity! Call us now @ show contact info   PaperMoon B&B; is a modern boutique style bed and breakfast with charm and pizzazz in the Bedford Stuyvesant neighborhood. Conveniently located 30 minutes away from Manhattan (We are located right beside the C Train) and approximately 4 miles away from sites like the Brooklyn Museum, Barclay's Center and the Brooklyn Botanical Gardens.  We offer 11 stylish, both single and double occupancy, room. Each room includes free Wi-Fi, cable, DVD player and DVD library open to all guests and flowers.Complimentary breakfast and wine are also provided once you've booked your stay with us.  Our staff is friendly and always happy to assist our guests in any way possible. Come experience a breath of fresh air in Brooklyn.   Rates beginning at $100 per night.  Contact Us @ show contact info or show contact info for inquiries or to book a room today.  PaperMoon B&B; 2055 Fulton Ave Brooklyn NY, 11233",5266522229,2055 Fulton Ave,100,PaperMoon B&B;,,https://newyork.craigslist.org/brk/roo/5266522229.html
No Address,room open ASAP in beautiful private house in Bensonhurst  House comes with a packed kitchen and 2 bathrooms.We have hardwood floors no carpet. Beautiful safe and clean area by the ocean with parks and stores all over   こんにちは  N train line to Kings Highway 2 min walk away    $700 huge room with Bay windows overlooking the street  you can share this room with your friend or old roomie We are a few Students/Interns looking for a new roomie to come join us. Your roomates are:   Shizuka- Asian female in early 20's here on an internship  Rick- American actor in his 20's and works fulltime in the city  Sammy- Indian premed student   We are looking for a long term situation with another FEMALE only please.  We do not party and keep the place very quite and clean at all times   Please non smokers and no pets   Please text ASAP show contact info and open by telling me a little about yourself.Thanks have a nice day,5240206120,bensonhurst,700,こんにちは Students / Interns Ok. room open NOW,,https://newyork.craigslist.org/brk/roo/5240206120.html
No Address,room open ASAP in beautiful private house in Bensonhurst  House comes with a packed kitchen and 2 bathrooms.We have hardwood floors no carpet. Beautiful safe and clean area by the ocean with parks and stores all over   こんにちは  N train line to Kings Highway 2 min walk away    $700 huge room with Bay windows overlooking the street  You can share this room with your old roomie or friend    We are a few Students/Interns looking for a new roomie to come join us. Your roomates are:   Shizuka- Asian female in early 20's here on an internship  Rick- American actor in his 20's and works fulltime in the city  Sammy- Indian premed student   We are looking for a long term situation with another FEMALE only please.  We do not party and keep the place very quite and clean at all times   Please non smokers and no pets   Please text ASAP show contact info and open by telling me a little about yourself.Thanks have a nice day,5258833321,Bensonhurst,700,こんにちは Students / Interns Ok. room open NOW,,https://newyork.craigslist.org/brk/roo/5258833321.html
No Address,room open ASAP in beautiful private house in Bensonhurst  House comes with a packed kitchen and 2 bathrooms.We have hardwood floors no carpet. Beautiful safe and clean area by the ocean with parks and stores all over   こんにちは  N train line to Kings Highway 2 min walk away    $700 huge room with Bay windows overlooking the street  You can share this room with your old roomie or friend    We are a few Students/Interns looking for a new roomie to come join us. Your roomates are:   Shizuka- Asian female in early 20's here on an internship  Rick- American actor in his 20's and works fulltime in the city  Sammy- Indian premed student   We are looking for a long term situation with another FEMALE only please.  We do not party and keep the place very quite and clean at all times   Please non smokers and no pets   Please text ASAP show contact info and open by telling me a little about yourself.Thanks have a nice day,5254256430,Bensonhurst,700,こんにちは Students / Interns Ok. room open NOW,,https://newyork.craigslist.org/brk/roo/5254256430.html
3115 Brighton 6th,"- 1 min to Brighton Beach -5 minutes walk to Manhattan Beach, Brighton Beach -5 mins walk to New York Aquarium - Cyclone , Luna Park , Shopping malls, stores are all walk able distance within 7 mins  - Famous restaurants , cafes are all around the block - 1 min walk to B and Q Brighton Beach station -No smoking whatsoever in the apartment. Any roommate needs to be mature, -clean & neat, respectful of neighbors who are mostly families with younger children. -Room is available. Best way to reach me via Text message please ask for Vlademir in text message cell show contact info  Showing every day between 6pm to7pm  open house everyday  -Ample closet space in bedroom -Shared bathroom is a full bathroom with shower/bath. -Located in a nice, residential neighborhood - mostly families. -Parking is on street but there are always spaces available. -Cafes/restaurants/grocery stores in walking distance, 2 blocks or less. -Kitchen appliances furnished. Bedroom is not furnished. -Wireless Internet available free of charge. my cell show contact info  everything is included in the rent.  utilities are included(gas,electricity,water and internet ). . 1 month security deposit required to secure the room.1st month's rent due on move-in.   The Terms: - NO Smoking, NO Drugs. - Full Privacy in your room. - you will share the bathroom and kitchen - You get access to kitchen, appliances, cabinets and fridge.  - This is a clean apartment  To move in: - First month $750 monthly rent, and security deposit - Water, gas and heat, internet are included - Super fast Internet included also  - No pets allowed, as much as I love them, sorry!!",5245666007,Brighton Beach,750,male only - all utilities included - furnished - free wifi,,https://newyork.craigslist.org/brk/roo/5245666007.html
263 Troy Avenue,"1 Br is available to move in right now and 2 Brs on Nov 1st. We are looking for 3 tenants to occupy 3 available rooms. We prefer renting to young professionals or students who are usually busy on daily basis.  It's located just two blocks away from the train station, Utica Ave (3,4 trains).  It's a 25 minute train ride to Downtown Manhattan and 35-40 minutes to Midtown.  We are located 2 blocks away from a few laundromats, supermarkets and department stores .  The rent is 650$ per room . 300$ is a required deposit to move in.  All utilities are included in the monthly payment, as well as wi-fi. The lease is not necessary .  Contact us if you are interested, we are looking forward meeting you.",5266517082,Crown Heights,650,$650 3 Furnished Bedrooms in a 5 BR Apartment . 650$ per Bedroom,,https://newyork.craigslist.org/brk/roo/5266517082.html
No Address,"If you're looking to get a room of your own look no further.  I have 2 spots available, just 2 blocks from the subway and only 25 minutes from Manhattan, in an luxury building that is BRAND new.  It is nestled on cute section of Bushwick ave. walk from the very convenient L TRAIN (3 min walk) and J train (2 min walk). You also have easy access to the M TRAIN which stops in the Union Square and continues into midtown  This Brand New Apartment Building was gut renovated last year, and is laid out with the following features....  +Stainless steel kitchen +24/7 Gym +2 BATHROOMS +easy access to roof space + A real common area (game room W/T.V) + young professional building   The rooms are great for a full size bed and another small piece of furniture + closet.  We are looking for a friendly roommate who generally keeps pretty busy. We accept young professionals, responsible students, and creatives. You should be laid back, neat, and respectful of space. The MGMT requires PROOF of income & GOOD CREDIT to move but they also accept GUARANTORS.  All people for October 15th & November 1st are welcome!  Send us a message to set up a viewing  NO FEE - 1 yr lease    R E A L P H O T O S (718)/7/1/7-91.8.9",5255620445,"Bushwick/L,J trains 3 min away",775,We're looking for drama free roommates to live with US! Large room :),,https://newyork.craigslist.org/brk/roo/5255620445.html
2309 Pitkin Avenue,"I am renting a fairly sized room. The room is for ONE person, I am looking for a working person. Must bring pay stubs. No smoking no partying here! The area is very peaceful especially if you are a hardworking person. The bathroom will be shared as well as the kitchen so I'm asking for someone who doesn't mind keeping the common areas clean plus tidy. I live in a secure place with cameras throughout ontop of that the hallways are also kept very clean. This place is very close to all will be perfect for a person who likes to get around on foot to places like restaurants, supermarkets, dry cleaners, laundromat, fast food restaurants. The C & J trains to Van Siclen Ave, plus the MTA buses are close by within a short walking distance. Please feel free to call me back if you are interested in viewing also enclose a short description about yourself plus a name with a phone number where you can be reached. All utilities are included. To move in cost will be $1,000 and monthly rent will be $700  Room will be available at the ending of October, Call now to view show contact info",5259391825,East New York,700,Room For Rent,,https://newyork.craigslist.org/brk/roo/5259391825.html
2309 Pitkin Avenue,"I am renting a fairly sized room. The room is for ONE person, I am looking for a working person. Must bring pay stubs. No smoking no partying here! The area is very peaceful especially if you are a hardworking person. The bathroom will be shared as well as the kitchen so I'm asking for someone who doesn't mind keeping the common areas clean plus tidy. I live in a secure place with cameras throughout ontop of that the hallways are also kept very clean. This place is very close to all will be perfect for a person who likes to get around on foot to places like restaurants, supermarkets, dry cleaners, laundromat, fast food restaurants. The C & J trains to Van Siclen Ave, plus the MTA buses are close by within a short walking distance. Please feel free to call me back if you are interested in viewing also enclose a short description about yourself plus a name with a phone number where you can be reached. All utilities are included. To move in cost will be $1,000 and monthly rent will be $700  Room will be available at the ending of October, Call now to view show contact info",5229638374,East New York,700,Decent size room for rent!,,https://newyork.craigslist.org/brk/roo/5229638374.html
MONROE STREET at THROOP AVE,looking for young professional or student roommate (20-30 years) great size room in 4 bedroom newly renovated super location very convenient neighborhood * new full kitchen/living combo 1spacious bathroom nice hard wood floors great high ceilings hot water included huge balcony  * showing now must have good credit and income must be willing to sign 1 year lease  * NO COUPLES OR ROOMSHARING FOR MORE DETAILS CALL OR TEXT OLLIE@ show contact info,5266501144,BEDSTUY,750,BRAND NEW LARGE ROOM* NEWLY RENO***GREAT SIZE & LOCATION* HURRY!!,,https://newyork.craigslist.org/brk/roo/5266501144.html
2055 Fulton Ave,"PaperMoon B&B; is a modern boutique style bed and breakfast with charm and pizzazz in the Bedford Stuyvesant neighborhood. Conveniently located 30 minutes away from Manhattan (We are located right beside the C Train) and approximately 4 miles away from sites like the Brooklyn Museum, Barclay's Center and the Brooklyn Botanical Gardens.  We offer 11 stylish, both single and double occupancy, room. Each room includes free Wi-Fi, cable, DVD player and DVD library open to all guests and flowers.Complimentary breakfast and wine are also provided once you've booked your stay with us.  Our staff is friendly and always happy to assist our guests in any way possible. Come experience a breath of fresh air in Brooklyn.   Rates beginning at $100 per night.  Contact Us @ show contact info or show contact info for inquiries or to book a room today.  PaperMoon B&B; 2055 Fulton Ave Brooklyn NY, 11233",5266445689,"Brooklyn, NY",100,PaperMoon B&B;,,https://newyork.craigslist.org/brk/roo/5266445689.html
No Address,"1 Br is available to move in right now and 2 Brs on Nov 1st. We are looking for 3 tenants to occupy 3 available rooms. We prefer renting to young professionals or students who are usually busy on daily basis.  It's located just two blocks away from the train station, Utica Ave (3,4 trains).  It's a 25 minute train ride to Downtown Manhattan and 35-40 minutes to Midtown.  We are located 2 blocks away from a few laundromats, supermarkets and department stores .  The rent is 650$ per room . 300$ is a required deposit to move in.  All utilities are included in the monthly payment, as well as wi-fi. The lease is not necessary .  Contact us if you are interested, we are looking forward meeting you.",5256084926,Crown Heights,650,3 Furnished Bedrooms in a 5 BR Apartment . 650$ per Bedroom.,,https://newyork.craigslist.org/brk/roo/5256084926.html
Tompkins ave,"To get you approved you must have good credit or a great guarantor  The vibe here is very chill, if you just want to come and go that's fine.  We are Looking for someone with a good job or a student. Perfect for someone with a busy schedule that wants a nice calm, clean, inviting place to come home to at the end of the night. If that sounds like you Call or text and come take a look show contact info Judy",5266465279,bedstuy e williamsburg border,800,room for rent near trains,,https://newyork.craigslist.org/brk/roo/5266465279.html
No Address,"Stunning new room for rent in bedstuy  Apartment has 3 full bath, Backyard new modern kitchen plus dishwasher Washer dryer Call or text me at show contact info  Must have good credit or guarantor",5266468463,bedstuy bushwick,775,Room for rent in Bedstuy,,https://newyork.craigslist.org/brk/roo/5266468463.html
Dekalb ave,"Great location! We are looking for roommates to join us to complete this apartment.  Close to Pratt and the Bedford Nostrand G train.  Large living room/ communal space, big kitchen, 2 bathrooms (for details/ measurements you can contact me)  If interested please email a little bit about you, what you're looking for / any questions you may have and we can go from there.  Call or text Judy show contact info   Renovated rooms - Clinton hill pratt - Huge apartment lots of space!",5266465357,Clinton hill pratt,800,Renovated rooms - Clinton hill pratt - Huge apartment lots of space!,,https://newyork.craigslist.org/brk/roo/5266465357.html
Greene Ave at Bushwick ave,"HI All!  A room in one of the most AMAZING APT EVER!!! -F-O-R R-E-A-L! 6Bd Duplex with 2 baths 2 Living Rooms - SUPER SUNNY All new! Closet in every Room Beautiful Street  All u need is around the corner!  Rooms can all fit a Queen/King Living room is big and super sunny!    The owner is offering the rooms, so every tenant would have to sign the lease with the roommates!. one lease! there's no fee for the apt only 1st and security. U have to have a good credit and income, if u have a co-signer he would sign for your portion of the rent ($799). Move in date is Nov 1st THE Latest!!! The lease is a 12 Months lease. PLEASE NO SUBLET! 1 year lease only :) GUYS THIS UNIT IS S-I-C-K! U have to stop by!  we gonna have an open house Today!! from 7:00pm-7:45pm!! please feel free to text or call  Dov show contact info (Works for the owner and will be showing the place)",5266438900,Bushwick,799,An AMAZING L-A-R-G-E Room in a SICK Duplex! Supper sunny!,,https://newyork.craigslist.org/brk/roo/5266438900.html
No Address,"I'm looking for a roommate to share this stunning condo like apartment.  The building comes with a lounge and a Gym, washer dryer, and some outdoor space.  Call or text me show contact info Judy           e williamsburg bushwick Brooklyn e williamsburg bushwick Brooklyn e williamsburg bushwick Brooklyn e williamsburg bushwick Brooklyn e williamsburg bushwick Brooklyn",5262829160,e williamsburg bushwick Brooklyn,800,"Looking for One roommate, Gym in the building, Outdoor space!",,https://newyork.craigslist.org/brk/roo/5262829160.html
MONROE STREET at THROOP AVE,looking for young professional or student roommate (20-30 years) great size room in 4 bedroom newly renovated super location very convenient neighborhood *  new full kitchen/living room combo 1spacious bathroom nice hard wood floor great high ceilings hot water included huge balcony * showing now must have good credit and income must be willing to sign 1 year lease * NO COUPLES OR ROOM SHARING FOR MORE DETAILS CALL OR TEXT OLLIE@ show contact info,5266442080,BEDSTUY,750,WOW ***LARGE ROOM***NEWLY RENO*SUPER LOCATION** A MUST SEE,,https://newyork.craigslist.org/brk/roo/5266442080.html
macdonough at saratoga,"nice room with ,hardwood floors,new kitchen,granite counters,ss appliances,dishwasher, laundry in bsmnt,backyard access.",5223980620,bedstuy/ocean hill,725,nice room,,https://newyork.craigslist.org/brk/roo/5223980620.html
No Address,"If you're looking to get a room of your own look no further.  I have 2 spots available, just 2 blocks from the subway and only 25 minutes from Manhattan, in an luxury building that is BRAND new.  It is nestled on cute section of Bushwick ave. walk from the very convenient L TRAIN (3 min walk) and J train (2 min walk). You also have easy access to the M TRAIN which stops in the Union Square and continues into midtown  This Brand New Apartment Building was gut renovated last year, and is laid out with the following features....  +Stainless steel kitchen +24/7 Gym +2 BATHROOMS +easy access to roof space + A real common area (game room W/T.V) + young professional building   The rooms are great for a full size bed and another small piece of furniture + closet.  We are looking for a friendly roommate who generally keeps pretty busy. We accept young professionals, responsible students, and creatives. You should be laid back, neat, and respectful of space. The MGMT requires PROOF of income & GOOD CREDIT to move but they also accept GUARANTORS.  All people for October 15th & November 1st are welcome!  Send us a message to set up a viewing  NO FEE - 1 yr lease    R E A L P H O T O S (718)/7/1/7-91.8.9",5256492672,Bushwick=L train,775,Best room ..... Gym - Laundry - Roof - Pool Table - Backyard Seriously,,https://newyork.craigslist.org/brk/roo/5256492672.html
Furman at Bushwick,"If you're looking to get a room of your own look no further.  I have 2 spots available, just 2 blocks from the subway and only 25 minutes from Manhattan, in an luxury building that is BRAND new.  It is nestled on cute section of Bushwick ave. walk from the very convenient L TRAIN (3 min walk) and J train (2 min walk). You also have easy access to the M TRAIN which stops in the Union Square area and continues into midtown  This Brand New Apartment Building was gut renovated last year, and is laid out with the following features....  +Stainless steel kitchen +24/7 Gym +2 BATHROOMS +easy access to roof space + A real common area (game room W/T.V) + young professional building   The rooms are great for a full size bed and another small piece of furniture + closet.  We are looking for a friendly roommate who generally keeps pretty busy. We accept young professionals, responsible students, and creatives. You should be laid back, neat, and respectful of space. The MGMT requires PROOF of income & GOOD CREDIT to move but they also accept GUARANTORS.  All people for October 15th & November 1st are welcome!  Send us a message to set up a viewing  NO FEE - 1 yr lease",5247679603,Bushwick L train,775,"WOW. Do Laundry At home, Workout at home, Chill in your yard!",,https://newyork.craigslist.org/brk/roo/5247679603.html
President at Utica,"ROOM AVAILABLE IN QUIET, SAFE, CROWN HEIGHTS Neighborhood,, TODAY !!!!!!  SERIOUS INTEREST ONLY!!! DO CALL show contact info or show contact info . (SHORT TERM ONLY: DAILY OR WEEKLY)   Share this 2 bedroom Apartment with 2 Females from the west indies.   Weekly $200: Daily $50 (Security of $50 Plus Rate to Move in.)   Relocating in process thus reason for Short Term Only and NO Use of Stove... Electric Small Stove is Available.  FREE HIGH SPEED INTERNET  ROOM DISCRIPTION:   Comes With Wireless High Speed Internet and FURNISHED with Bed and Dresser.   Private Room with 2 Windows and Closet....  IDEAL FOR A PERSON WHO NEEDS A PLACE FOR A NIGHT OR TWO TO CRASH.   LOOKING FOR AN Extremely Busy PERSON WHO WORKS OR IS BUSY ON VACATION...   NO SMOKERS * GOOD PEOPLE SKILLS * VERY CLEAN & NEAT   Accessible to Brooklyn College, Medgar Evers College, Kingsborough, Pratt & other Schools. Also close to Hospitals and food shopping..   The Crown Heights area is a middle class Jewish and Caribbean neighborhood, with convenient Stores, Laundromat, Pharmacy, Restaurant (take in/out) in the area.",5266373448,Crown Heights Near Utica,200,Neat Quiet Room,,https://newyork.craigslist.org/brk/roo/5266373448.html
249 Covert Street,"Room for rent in a 3br apartment.Close to the Wilson stop of the L train. Close to restaurants, super markets, laudry and public transportation.  Contact info. three47 four7five 8nine3one Security+first month",5266374130,Bushwick,800,Room for rent,,https://newyork.craigslist.org/brk/roo/5266374130.html
249 Covert Street,"Room for rent in a 3br apartment.Close to the Wilson stop of the L train. Close to restaurants, super markets, laudry and public transportation.  Contact info. three47 four7five 8nine3one Security+first month",5266375095,Bushwick,800,Room for rent,,https://newyork.craigslist.org/brk/roo/5266375095.html
249 Covert Street,"Room for rent in a 3br apartment.Close to the Wilson stop of the L train. Close to restaurants, super markets, laudry and public transportation.  Contact info. three47 four7five 8nine3one Security+first month",5266373031,Bushwick,800,Room for rent,,https://newyork.craigslist.org/brk/roo/5266373031.html
No Address,"2 Awesome rooms in Bensonhurst open TODAY  $700-$800 rooms open ASAP  Students/Interns/international students  2 Females can share for 850/monthly  Please only looking for females to take this room  Share the place with male and female students who also work full time as well. First month rent and 1 month security deposit required to move in. The deposit will be fully returned to you when you move out if there is no damage caused.  About your roommates: Rick - 29 yr old American who works in the city full time and is in school. Jude - 26 yr old nurse from the Philippines, very quite and clean  Adia - 25 yr old Asian working full time and in school full time  N Train to Ave U Laundry 1 block away Fully stocked kitchen Private house Quiet neighborhood  - References are required  - No smoking inside the apartment  - No drugs permitted! *Prefer FEMALE roomies please to come join us*",5266292176,Gravesend,700,2Huge rooms open for FEMALES.Students/Interns OK@@,,https://newyork.craigslist.org/brk/roo/5266292176.html
No Address,Multipe rooms availabe for rent at budstuy bushwick border close to C train restos and shops close by.  Room 1 ---- 950 Room 2 ---- 950 Room 3 ---- 850 Room 4 ---- 775  Looking for decent roommates with good credit stable income no drama Call or text rock,5258707699,Bushwick,775,Private room available at bedstuy bushwick williamsburg,,https://newyork.craigslist.org/brk/roo/5258707699.html
Meserole Street at Manhattan Avenue,"Hi CL,  We have a furnished bedroom on Manhattan and Graham Avenue available for rent November 1st. The bedroom includes a closet, dresser, mirror, bed frame, stand alone book shelf and small wall of shelves. All you have to bring is a mattress! The entire apartment is about 1,200 square feet with a full kitchen and living room. The entire apartment is furnished! Rent includes heat and hot water. Internet, electricity, and gas are split 3 ways. They usually average about $50 per month. Also, can be available unfurnished.   Employment verification and credit check will be needed. First month's rent and one month's security deposit are needed to move in.   We are looking for someone that is mature, considerate and clean. We are two females in their late twenties with busy schedules. We rarely are home at the same time. One of us is a bartender working nights and one of us is a student at Parsons. We are very easy going and respectable of each other. The building is three family brown stone. The L train is a 4 minute walk and the M/J Lorimer stop is less than 10 minutes away.   Feel free to email me if you have any questions.",5266357271,Montrose Stop - L Train,750,Furnished 12X9 Bedroom - $750,,https://newyork.craigslist.org/brk/roo/5266357271.html
No Address,room open ASAP in beautiful private house in Bensonhurst  House comes with a packed kitchen and 2 bathrooms.We have hardwood floors no carpet. Beautiful safe and clean area by the ocean with parks and stores all over   こんにちは  N train line to Kings Highway 2 min walk away    $700 huge room with Bay windows overlooking the street  can be shared if you have a friend or old roomie you wanna stay with     We are a few Students/Interns looking for a new roomie to come join us. Your roomates are:   Shizuka- Asian female in early 20's here on an internship  Rick- American actor in his 20's and works fulltime in the city  Sammy- Indian premed student   We are looking for a long term situation with another FEMALE only please.  We do not party and keep the place very quite and clean at all times   Please non smokers and no pets   Please text ASAP show contact info and open by telling me a little about yourself.Thanks have a nice day,5246432648,Bensonhurst,700,Matagál nang waláng pagkikita.2Rooms open ASAP Students/Interns,,https://newyork.craigslist.org/brk/roo/5246432648.html
No Address,"Rooms for rent in both Crown Heights and Bedford Stuyvesant. You will have your own private room and share kitchen and bath. Rent includes utilities. For details, please send a text to:  show contact info",5266340253,Crown Heights/Bedford Stuyvesant,750,Share With Other Cool Single Professionals,,https://newyork.craigslist.org/brk/roo/5266340253.html
No Address,"Looking to share the apt with another clean and decent guy. The apt is a 1 bed room apt and is big enough to share.  Looking for a working man, openminded and non smoking / no drugs. Kitchen and bathroom is shared. Got to be bi friendly and working",5266316572,Midwood,500,Share 1 bedroom apt,,https://newyork.craigslist.org/brk/roo/5266316572.html
No Address,"Call or text me at show contact info and tell me:  Your name (duh)  BUDGET!!!   Credit/income situation; will you need co-signers, etc.  Areas you're interested in. I cover everything on the Brooklyn side of the L out to Bushwick Aberdeen. Most of my good stuff is by the Jefferson stop, but I also have listings in Ridgewood, Greenpoint and Bed-Stuy.   *Pet situation/allergies*  Move-in date General stuff about you that will help me match you up with the right people. Tell me what kind of people you want to live with, and what kind of people you don't want to live with (i.e., do you work early and need very quiet roommates or vice versa, you know what I mean).  If you have other questions, I'd be happy to answer them.  show contact info",5253356586,bushwick,775,^^amazing renovated room in condo like! in a 3 bed share! young proff!,69950.0,https://newyork.craigslist.org/brk/roo/5253356586.html
No Address,"If you want to move around here ASAP but can't afford to do it without roommates (and you don't have roommates), good news: there are tons of people in your position, and I have their phone numbers.   Call or text me at show contact info and tell me:  Your name (duh)  BUDGET!!!   Credit/income situation; will you need co-signers, etc.  Areas you're interested in. I cover everything on the Brooklyn side of the L out to Bushwick Aberdeen. Most of my good stuff is by the Jefferson stop, but I also have listings in Ridgewood, Greenpoint and Bed-Stuy.   *Pet situation/allergies*  Move-in date General stuff about you that will help me match you up with the right people. Tell me what kind of people you want to live with, and what kind of people you don't want to live with (i.e., do you work early and need very quiet roommates or vice versa, you know what I mean).  If you have other questions, I'd be happy to answer them.  show contact info  If you are looking for an apartment, or having a hard time finding a great apartment, I have many other units available and I can help you find an apartment.",5253354863,williamsburg/jmz@Lorimer,795,XXAMAZING SUPER CONDO LIKE ROOM IN A 3 BED! CENTRAL AIR! PICS###BY JMZ,69567.0,https://newyork.craigslist.org/brk/roo/5253354863.html
360 Franklin Ave,"If you want to move around here ASAP but can't afford to do it without roommates (and you don't have roommates), good news: there are tons of people in your position, and I have their phone numbers.   Call or text me at show contact info and tell me:  Your name (duh)  BUDGET!!!   Credit/income situation; will you need co-signers, etc.  Areas you're interested in. I cover everything on the Brooklyn side of the L out to Bushwick Aberdeen. Most of my good stuff is by the Jefferson stop, but I also have listings in Ridgewood, Greenpoint and Bed-Stuy.   *Pet situation/allergies*  Move-in date General stuff about you that will help me match you up with the right people. Tell me what kind of people you want to live with, and what kind of people you don't want to live with (i.e., do you work early and need very quiet roommates or vice versa, you know what I mean).  If you have other questions, I'd be happy to answer them.  show contact info  If you are looking for an apartment, or having a hard time finding a great apartment, I have many other units available and I can help you find an apartment.",5234309950,Prime Clinton Hill/Pratt Special,750,ALL STARZ room in shared 4 bed with heat/hot water! roof w/city view>>,69233.0,https://newyork.craigslist.org/brk/roo/5234309950.html
